Date,Product ID,Country ID,Sales,Quantity
2012-02-13,982,104,69.786,1
2012-11-29,1956,101,284.4,6
2014-02-24,1906,128,99.0,2
2012-11-29,1515,129,49.98,2
2014-12-01,1462,122,50.1,2
2014-05-30,2345,161,58.74,2
2013-07-25,2102,107,93.12,4
2013-09-09,1539,107,97.26,3
2011-11-11,1779,189,78.44,2
2012-07-01,1144,113,157.86,3
2014-06-26,2251,125,88.695,5
2011-09-08,1208,109,97.68,2
2011-05-06,1256,108,161.16,4
2013-10-14,2597,101,107.784,8
2012-05-18,2644,124,100.38,7
2014-12-31,1197,100,209.3,2
2014-12-17,1714,143,80.46,1
2011-11-04,1208,122,97.68,2
2012-01-25,1483,122,79.08,4
2013-12-05,1644,128,90.42,2
2012-02-07,1687,115,105.06,3
2012-06-20,624,115,100.54,1
2014-11-05,1180,114,101.1,3
2011-11-17,246,183,154.92984,2
2014-12-02,1314,107,64.88,2
2012-11-02,2761,183,32.208,4
2014-04-07,1502,118,123.456,4
2012-08-02,2760,109,79.8,5
2011-08-18,442,102,303.66,2
2013-06-17,2251,125,53.217,3
2012-07-04,1051,157,66.36,4
2013-07-16,1060,120,160.5741,1
2013-01-10,1952,101,191.808,6
2011-06-06,620,158,82.98,2
2012-12-11,2016,100,46.344,3
2014-09-30,2419,100,51.168,2
2014-06-06,372,180,41.364,1
2012-09-07,447,111,124.011,1
2012-03-19,2481,178,71.1,6
2014-10-01,1715,200,96.42,5
2013-05-18,2162,150,52.98,3
2014-10-22,2682,107,102.88,8
2013-08-29,702,107,134.92,2
2011-05-03,1459,114,175.7,7
2014-02-10,1636,125,88.47,3
2014-06-25,2460,131,66.6,4
2012-04-05,1572,102,26.1,2
2013-08-16,1604,120,74.0658,2
2012-10-03,1608,117,103.2,2
2012-10-31,853,101,85.752,2
2013-02-27,1019,101,130.896,3
2014-09-17,2044,100,55.992,1
2012-03-06,2407,119,40.32,2
2014-01-29,1175,180,36.459,1
2013-07-18,1705,178,44.7,1
2011-12-08,665,160,53.64,1
2011-06-09,1576,118,62.4,3
2014-09-30,1864,183,55.44,4
2012-12-18,885,114,64.38,3
2012-04-22,665,102,241.38,5
2013-10-18,2588,120,52.4223,7
2014-02-21,659,173,315.252,3
2013-09-03,1311,130,80.0415,3
2013-12-09,1720,100,114.95,5
2012-04-16,2967,100,43.56,3
2011-05-28,2671,100,136.96,4
2013-11-11,2968,100,31.104,6
2013-12-30,2806,144,129.6,12
2014-09-01,957,180,155.142,6
2011-06-03,2333,126,24.09,1
2012-09-03,1787,115,49.0,2
2013-07-23,453,150,232.32,2
2014-03-08,1805,188,111.06,3
2014-09-23,2407,113,141.12,7
2011-11-07,1747,102,84.36,4
2013-04-26,869,140,137.16,1
2014-05-09,2463,120,56.9214,6
2012-06-07,2081,108,50.16,1
2011-08-29,2249,117,78.0,4
2013-08-14,1139,149,119.3772,2
2013-08-14,2538,117,141.15,5
2014-11-14,2969,100,43.6,4
2013-12-12,1424,129,100.26,2
2013-09-21,107,114,705.072,3
2011-08-15,1951,214,88.536,7
2011-11-26,1449,102,150.93,3
2014-06-21,671,102,98.055,3
2013-02-11,1292,109,308.718,2
2014-05-01,2159,120,47.0799,3
2014-05-06,2350,120,69.0945,5
2014-04-24,2000,101,110.646,3
2012-07-13,2355,100,41.568,6
2011-05-25,1069,100,75.6,2
2014-10-31,2822,100,16.192,2
2014-05-08,758,143,244.5,2
2014-05-22,25,152,181.884,1
2014-03-20,1384,143,53.28,1
2013-02-22,885,129,32.19,1
2011-09-13,1746,135,63.04,2
2014-12-19,844,114,89.504,2
2012-12-03,569,147,78.48,1
2014-12-12,1635,127,88.1,5
2014-11-12,2189,131,154.2,4
2014-12-05,2543,109,123.6,5
2011-11-17,934,113,82.35,3
2011-08-16,1627,102,111.72,4
2012-02-23,805,120,317.4003,3
2012-12-11,832,108,101.76,2
2014-06-03,1151,101,207.684,4
2013-03-20,1945,173,37.7982,3
2014-11-04,2824,100,43.5,3
2014-12-23,1220,100,141.96,2
2012-07-28,1248,152,46.656,4
2014-06-27,1698,143,100.74,2
2014-08-14,1882,205,200.88,4
2012-09-11,1017,139,97.86,2
2013-07-31,1377,226,59.19,1
2013-04-05,1676,132,29.98,1
2014-05-29,2314,109,117.6,4
2013-10-09,1899,120,108.6288,4
2013-06-12,1187,117,85.14,2
2012-02-06,570,101,156.744,2
2013-09-21,2970,100,65.79,9
2014-09-21,1531,100,104.85,3
2011-12-26,2971,126,72.0,6
2012-05-08,748,114,97.12,2
2014-09-04,1875,118,87.456,3
2014-09-09,768,138,95.06948,1
2013-11-05,1191,138,158.1,5
2012-07-03,1296,189,88.76,2
2012-10-31,2042,107,84.12,3
2014-02-18,582,135,280.92,2
2012-04-24,2479,102,84.375,5
2012-06-08,631,109,228.744,3
2013-06-26,2539,108,113.04,6
2012-04-16,1961,120,62.9004,4
2013-02-10,2032,120,96.2505,3
2014-10-04,1393,108,52.74,2
2013-08-15,2752,104,39.42,6
2014-09-23,2241,100,98.16,6
2013-10-22,1567,100,154.44,3
2012-05-14,1521,100,122.91,3
2013-06-05,341,119,262.14,1
2012-09-25,462,180,78.309,1
2012-11-07,2081,143,100.32,2
2014-09-03,571,151,79.74,1
2013-06-11,1386,188,140.56,7
2014-12-23,1730,138,54.0,3
2011-04-28,872,114,87.3,5
2012-10-17,2052,102,131.67,3
2013-08-17,2335,113,85.14,3
2013-08-27,2766,110,31.482,3
2012-07-27,1913,102,87.42,2
2013-09-25,1497,108,53.7,1
2014-12-19,1479,101,134.46,4
2014-10-08,1905,108,114.84,6
2011-06-09,2309,100,114.9,5
2014-11-04,2514,100,139.86,7
2013-11-12,2185,100,83.36,1
2012-10-04,2179,100,64.944,3
2014-12-03,2972,100,79.47,3
2014-05-15,2183,100,76.864,2
2013-04-17,2641,122,44.79,1
2013-08-14,2557,199,25.38,2
2013-11-25,1242,122,100.02,2
2014-12-24,1688,126,121.14,6
2013-01-09,1951,114,84.32,4
2014-12-04,2284,114,60.16,4
2011-05-23,453,114,464.64,4
2012-05-29,2803,125,53.64,3
2011-03-01,1925,102,63.36,3
2014-08-22,690,113,153.972,2
2014-12-16,1057,113,105.3,2
2014-09-30,1386,110,90.36,3
2014-10-14,1640,109,105.48,4
2011-06-10,2786,142,75.24,4
2013-06-14,1105,117,136.62,2
2013-06-19,1587,136,158.4198,2
2012-12-07,2047,124,102.9,5
2014-08-20,2196,149,146.412,7
2011-06-24,943,101,95.688,2
2011-05-13,1527,100,149.97,3
2012-06-23,297,100,165.98,1
2011-12-31,2973,100,34.77,3
2012-06-06,1487,152,65.592,2
2014-08-25,1128,182,104.88,1
2012-12-02,1739,114,96.78,3
2011-08-18,2238,102,102.27,7
2014-04-24,889,102,78.288,2
2013-09-06,1636,125,58.98,2
2014-05-01,1147,108,140.76,3
2013-05-08,2744,108,39.0,4
2012-10-18,1038,101,97.335,1
2014-03-27,2011,117,139.23,3
2012-09-15,2694,108,68.64,8
2014-09-05,914,130,149.445,3
2013-07-13,2494,100,95.76,6
2011-05-11,1598,100,100.792,1
2011-11-01,2974,100,69.52,2
2014-12-24,2965,128,70.92,12
2014-10-30,1604,151,101.46,2
2013-11-27,1211,123,52.92,1
2011-02-26,1913,115,58.28,2
2011-04-26,2892,138,48.96,6
2014-07-15,2391,132,72.54,3
2014-06-14,1644,107,90.84,3
2014-05-08,860,202,101.97,3
2014-08-11,1744,172,185.76,9
2014-09-19,1384,125,95.904,2
2011-10-24,1983,109,69.039,1
2013-08-23,2177,113,60.6,4
2012-05-22,965,110,67.752,2
2013-01-10,1572,108,29.01,1
2012-08-06,2343,120,82.044,8
2011-11-03,2125,101,35.397,3
2014-07-27,1010,120,163.1448,2
2012-06-25,1973,100,78.256,2
2014-10-06,2117,100,61.96,2
2014-10-09,1850,100,145.764,2
2013-03-16,1934,100,45.68,2
2012-07-24,2031,119,47.76,4
2012-08-16,2305,129,53.52,4
2013-11-21,1629,138,162.06,3
2014-04-08,1391,114,109.04,2
2012-08-10,2417,102,73.53,3
2011-12-23,1526,102,133.5,5
2012-02-08,1841,109,141.33,7
2012-08-03,2448,102,50.4,6
2014-06-25,779,104,248.22,2
2013-08-24,2368,104,95.28,4
2011-12-25,1247,104,70.92,4
2011-12-29,2726,100,119.8,4
2012-04-02,2975,100,71.976,3
2011-03-30,1070,100,129.3,2
2011-09-02,665,106,107.28,2
2014-07-18,1166,162,50.52,1
2013-01-31,989,180,30.204,2
2013-04-12,1642,121,79.62,3
2013-05-16,848,188,131.28,4
2011-09-21,516,114,85.6284,1
2011-12-15,754,114,159.296,2
2014-10-29,2545,109,88.8,4
2014-03-18,2556,102,22.005,1
2014-12-09,995,133,68.295,1
2013-04-04,1381,198,34.65,2
2012-06-11,1493,117,44.52,2
2012-09-15,1043,155,110.7,2
2011-12-26,1831,120,99.6135,5
2013-06-29,1767,108,97.32,2
2013-09-10,2149,142,145.53,3
2013-09-06,2041,100,70.95,3
2012-03-16,2144,100,85.9,2
2013-12-12,2137,100,30.98,1
2014-06-14,2777,152,36.384,8
2011-07-16,2897,156,107.28,12
2012-06-11,869,131,137.16,1
2014-05-15,936,183,51.6,1
2013-09-19,2313,107,45.48,6
2014-06-25,1522,114,104.1,5
2014-09-25,1369,118,137.712,3
2012-04-02,1748,113,143.91,3
2013-09-11,1515,142,163.8,7
2011-01-03,1150,104,68.868,2
2013-09-19,628,152,64.26,1
2013-06-10,580,129,121.05,1
2011-01-01,2541,154,66.12,4
2012-11-15,1731,215,97.92,2
2014-12-29,1308,162,188.16,4
2014-10-30,2412,150,82.7,5
2011-11-17,1851,125,131.94,6
2014-12-26,1289,102,93.42,2
2013-10-24,2329,109,32.04,2
2014-08-26,1593,102,103.62,2
2011-11-08,1627,109,83.79,3
2012-11-14,1817,108,44.28,2
2011-12-14,2739,117,65.34,9
2014-02-13,1265,101,150.606,3
2012-05-22,911,101,213.705,5
2013-03-12,2976,100,45.98,2
2012-06-13,2637,100,36.624,3
2011-11-23,2841,100,62.808,3
2011-09-08,918,100,172.764,2
2013-11-27,51,143,128.37,1
2013-02-26,492,180,98.1,2
2013-11-09,1539,183,38.904,2
2011-12-29,2215,115,55.56,3
2013-06-06,1898,109,84.69,3
2011-11-08,1989,102,85.02,2
2014-04-28,2011,110,139.23,3
2011-09-20,2977,113,34.74,3
2014-04-21,1503,117,113.46,2
2014-04-14,576,101,131.868,2
2013-05-22,2978,100,82.656,9
2013-09-04,2369,100,198.744,4
2013-08-02,2102,122,34.92,1
2014-09-11,953,151,107.07,1
2013-11-29,866,128,136.38,1
2011-10-07,2108,150,43.86,3
2011-06-11,1493,107,74.2,5
2014-11-13,749,114,288.08268,3
2011-09-07,2954,147,19.332,3
2013-01-21,467,107,133.584,3
2012-12-07,1252,109,375.9,7
2012-10-23,2448,109,65.34,6
2012-09-06,576,101,65.934,1
2013-12-24,1700,101,23.841,1
2011-12-16,2846,120,30.7665,5
2012-05-29,2201,100,167.76,5
2014-10-23,1325,100,177.225,5
2013-11-11,2979,100,29.74,1
2014-11-06,1548,122,49.86,1
2013-11-09,696,147,44.964,1
2014-12-27,2774,132,53.5,5
2012-11-20,769,138,176.64,2
2012-04-07,99,114,94.72,1
2013-10-30,1920,118,69.84,5
2012-05-24,832,197,67.84,2
2014-11-17,2136,102,96.0,5
2014-06-06,1627,110,55.86,2
2012-09-03,1011,133,102.72,4
2014-11-15,1022,117,163.62,3
2014-11-25,925,101,87.966,2
2012-08-16,1806,136,33.615,3
2011-07-18,1754,101,111.024,2
2011-12-23,1130,108,166.14,2
2014-02-26,2881,142,53.97,7
2013-02-12,1854,120,86.5926,6
2012-02-10,2425,101,47.412,2
2011-12-16,1605,120,35.9976,2
2014-11-27,2191,226,43.47,1
2014-12-10,1898,141,56.46,2
2014-04-02,1232,151,102.9,2
2012-09-14,228,146,92.817,1
2013-09-03,345,180,85.68,2
2014-06-25,95,107,105.84,2
2014-12-12,2032,203,58.6,2
2011-08-09,1498,109,66.48,4
2011-07-08,2292,101,50.949,3
2011-03-25,2118,120,71.3433,7
2013-07-25,2284,108,112.8,5
2014-11-28,1306,100,46.94,1
2014-01-02,1732,100,141.42,5
2014-01-26,1226,106,103.56,2
2012-06-25,35,152,106.044,1
2012-08-15,1136,153,244.98,2
2012-08-14,2227,162,109.2,8
2014-12-16,1139,162,112.62,1
2012-06-12,1715,110,96.42,5
2013-05-15,576,102,219.78,3
2012-10-12,1599,102,54.12,2
2012-05-11,2691,125,110.16,9
2012-09-01,1389,113,136.26,2
2011-08-26,1056,136,116.508,2
2014-08-28,2339,101,40.176,3
2011-06-01,2185,100,166.72,2
2013-07-08,1470,100,59.994,1
2013-02-01,1835,100,105.52,4
2014-05-20,808,180,103.572,2
2012-08-31,2049,178,118.8,4
2013-11-19,825,144,504.0,4
2013-04-11,2225,128,44.94,2
2014-11-07,1239,128,55.14,1
2011-08-01,1424,180,90.234,6
2013-06-25,2543,189,65.92,4
2011-09-21,803,147,133.344,3
2014-10-14,2853,150,53.28,3
2014-06-20,1795,150,109.52,4
2014-06-12,1345,109,154.26,3
2014-02-21,1310,109,29.01,1
2013-11-20,2775,108,21.48,2
2012-12-27,2413,100,105.42,2
2013-10-24,2951,100,54.816,3
2014-03-17,1821,100,46.51,1
2011-03-18,1742,100,122.352,3
2013-11-09,1244,143,98.64,2
2012-05-23,1248,220,174.96,6
2012-11-14,827,114,157.2848,2
2011-10-19,1312,196,66.72,4
2012-08-24,576,133,183.15,5
2014-12-26,2578,102,189.756,7
2014-08-18,1045,110,96.84,2
2011-09-22,1600,102,115.11,3
2011-08-19,1309,125,66.33,3
2014-02-03,1859,109,157.302,3
2011-04-07,1903,109,81.18,3
2012-07-11,1571,130,77.535,2
2014-12-03,1457,140,43.98,1
2011-05-12,1700,101,143.046,6
2012-09-19,1963,100,66.36,4
2012-08-24,2112,180,24.48,2
2013-08-31,508,152,66.684,1
2013-11-28,2014,122,94.02,2
2011-09-07,1462,162,100.2,4
2014-12-08,1206,114,89.248,2
2012-09-11,1284,118,96.95,5
2013-11-07,1689,133,163.05,5
2013-09-28,2208,109,37.8,2
2013-11-24,2662,102,24.84,2
2014-06-21,2804,131,75.87,3
2013-10-22,643,101,70.308,2
2011-06-02,1097,120,182.7546,7
2014-11-28,1805,101,149.931,3
2012-10-19,1384,108,213.12,4
2013-09-21,983,101,117.126,1
2012-05-31,2750,101,35.154,3
2013-11-11,1147,101,56.304,2
2013-02-13,1846,100,146.82,3
2012-09-15,1628,100,55.968,1
2014-07-14,2721,100,91.008,9
2014-11-22,1720,100,55.176,3
2013-09-27,1830,122,48.33,1
2014-11-30,1352,115,95.28,3
2013-09-21,965,115,112.92,3
2014-09-23,2475,107,96.12,6
2014-03-13,2075,114,44.24,4
2014-12-23,1576,132,130.0,5
2013-08-12,2406,113,50.04,3
2013-06-13,549,133,137.4,5
2014-08-20,911,120,125.8485,5
2013-03-28,2365,108,47.52,3
2013-08-05,1308,158,117.6,5
2013-04-13,1876,100,63.9,5
2012-11-26,1811,100,104.9,5
2011-10-18,2190,100,61.96,2
2013-10-18,2369,100,120.666,2
2013-05-03,2141,100,90.48,3
2011-12-23,82,152,152.652,1
2014-04-10,1168,119,175.83,1
2012-02-01,454,180,95.517,1
2011-08-05,1092,208,107.94,2
2014-03-24,872,114,52.38,3
2014-09-08,2129,114,119.52,8
2014-11-21,1064,113,132.84,2
2014-06-17,1985,109,104.328,7
2012-06-12,1466,101,74.115,3
2011-09-20,618,155,100.38,1
2014-08-20,868,136,60.2928,2
2013-05-24,1061,108,165.9,7
2014-06-18,2980,111,133.44,8
2014-08-15,773,107,177.6,2
2013-05-28,2543,118,65.92,5
2013-11-04,821,114,124.32,3
2014-10-06,1226,113,51.78,1
2011-12-03,2936,102,35.55,3
2013-09-16,2253,125,93.6,3
2013-06-12,953,109,214.14,2
2013-04-24,1074,101,187.785,5
2014-04-10,2676,100,35.97,3
2012-09-07,1972,100,47.516,2
2014-10-03,2981,100,95.144,7
2014-12-01,1582,100,95.976,3
2013-09-05,1959,164,63.84,4
2014-11-27,2788,107,71.6,10
2013-05-30,1210,114,132.58,7
2011-12-09,849,114,113.82,3
2014-11-27,2318,125,103.2,4
2013-08-11,1279,125,88.128,2
2014-11-20,1540,108,188.16,4
2011-08-01,552,180,38.367,1
2013-01-31,953,126,107.07,1
2014-11-05,498,232,42.48,1
2014-08-04,2836,129,26.64,4
2013-05-14,983,152,104.112,2
2011-10-06,1056,152,63.84,2
2013-12-24,2672,107,58.52,7
2012-07-21,866,107,145.472,4
2014-10-16,2910,147,63.552,8
2014-03-04,2032,147,123.06,7
2012-09-12,581,107,85.46,1
2012-11-07,2266,114,70.56,7
2013-08-09,2312,109,57.12,4
2011-11-19,1984,113,147.96,3
2011-08-30,1737,198,84.6,4
2014-08-05,549,136,174.7728,6
2011-06-10,2242,101,82.944,3
2012-12-07,2025,108,44.46,3
2012-10-02,2859,100,53.568,4
2013-03-14,972,152,86.928,2
2011-06-23,2239,106,135.84,8
2014-12-31,2982,126,138.24,12
2013-08-05,2088,114,118.24,4
2011-06-09,1958,150,110.88,7
2012-11-12,1590,107,40.92,5
2012-11-13,2128,107,70.48,4
2014-08-23,754,196,119.472,2
2014-12-05,593,109,248.022,2
2012-12-28,397,113,1010.94,7
2014-10-28,2358,110,64.56,4
2014-01-21,2085,109,192.06,6
2014-01-02,2170,142,58.5,3
2013-03-28,2070,120,50.6892,4
2013-10-29,2430,100,47.952,3
2013-11-06,2669,100,171.96,5
2011-03-05,2860,100,59.52,3
2014-09-12,2983,100,67.9,5
2012-08-03,2013,114,119.64,6
2013-11-19,1520,115,65.2,2
2011-09-23,1578,183,61.308,3
2011-11-17,1035,183,102.9,5
2014-08-26,2219,102,51.45,5
2011-12-06,761,109,141.8055,1
2014-03-10,1817,136,46.9368,4
2014-11-13,2984,119,62.88,8
2013-04-27,1474,143,37.35,1
2013-12-18,400,114,111.93568,1
2012-06-25,1889,109,75.69,3
2013-11-12,1781,113,185.76,4
2014-06-21,2748,109,24.72,2
2014-09-04,1703,101,25.137,1
2014-10-22,2979,100,71.376,3
2011-04-19,2780,100,58.05,3
2011-03-01,1363,100,129.552,3
2014-08-19,797,126,174.33,1
2012-01-19,1956,141,47.4,1
2013-10-07,2836,220,79.92,12
2012-10-05,2651,114,29.6,5
2014-12-26,2298,150,33.5,5
2014-11-19,2244,114,77.04,3
2012-12-02,2724,114,84.06,9
2011-11-11,547,127,193.89144,2
2012-06-11,1538,102,52.92,4
2014-08-11,1664,172,96.84,4
2014-09-19,1837,102,99.96,2
2011-01-11,1311,131,97.02,2
2013-12-14,2770,113,34.2,6
2013-05-16,2224,117,91.98,7
2014-12-05,2301,108,121.8,5
2013-03-25,2452,120,61.4376,8
2014-06-23,2107,120,67.89,4
2011-09-17,1239,117,55.14,1
2011-09-24,1660,100,211.96,4
2013-10-29,2737,100,49.536,3
2014-08-08,1443,100,104.8,10
2013-01-08,906,141,96.0,2
2012-08-14,1532,160,53.91,1
2011-12-16,862,137,75.96,1
2011-12-20,1284,144,116.34,2
2014-11-15,1754,128,61.68,1
2014-06-28,723,123,74.55,1
2014-07-25,1101,119,48.0,1
2014-05-08,571,202,95.688,3
2014-04-15,1860,114,102.54,3
2012-09-07,397,113,144.42,1
2011-08-16,2123,117,97.86,2
2012-08-24,2220,155,88.47,3
2012-08-31,2911,100,58.32,9
2013-07-11,2985,100,44.856,6
2011-10-08,1950,100,123.92,4
2013-10-23,541,129,171.09,1
2012-11-02,466,180,52.866,1
2011-08-12,511,152,64.488,1
2014-10-14,53,214,79.368,1
2011-10-22,2986,113,52.2,4
2013-06-28,1640,109,52.74,2
2013-08-12,2107,110,116.25,5
2014-09-25,1654,109,95.22,2
2013-10-22,1182,101,78.354,3
2011-04-02,1462,124,111.84,4
2013-09-04,2987,179,29.565,9
2014-05-07,952,101,88.254,1
2013-08-30,2988,100,64.624,7
2012-03-23,1941,100,107.772,2
2014-11-06,2869,100,67.8,10
2011-08-09,2589,129,87.84,6
2011-05-18,658,143,148.8,2
2012-11-07,2218,131,68.67,3
2011-05-26,1507,113,122.985,5
2014-11-01,1636,125,58.98,2
2011-08-03,2864,100,102.3,10
2011-08-27,2989,100,29.12,4
2011-09-19,2990,100,67.344,6
2011-11-03,2216,100,48.896,2
2011-09-26,1292,152,137.208,2
2014-11-13,1314,224,48.66,1
2012-08-14,502,193,126.96,1
2013-10-25,1280,156,95.04,2
2012-02-15,544,152,153.192,2
2012-06-06,1978,114,54.18,3
2013-04-15,96,189,131.66,1
2013-11-17,1865,113,95.88,4
2012-10-09,2009,113,22.05,1
2011-12-13,2197,101,47.52,4
2012-12-03,542,120,137.0262,1
2014-02-18,1810,100,30.144,2
2012-05-26,20,238,123.066,1
2012-08-08,1129,178,110.1,1
2014-03-10,1780,152,49.848,2
2014-07-26,1591,226,99.54,2
2014-06-08,1386,128,60.24,2
2013-02-25,1457,127,87.96,3
2012-09-03,1454,197,73.92,3
2014-05-19,896,132,227.12,2
2014-12-19,1785,107,67.72,2
2014-06-22,2423,113,65.28,8
2012-08-13,685,113,108.48,2
2013-07-08,1252,110,268.5,5
2012-07-13,959,109,45.846,2
2011-07-11,1784,173,54.1824,1
2014-12-03,2366,193,29.79,1
2013-01-07,2545,114,44.4,3
2013-09-12,695,118,63.64848,1
2011-12-23,526,118,68.676,1
2014-04-02,1834,107,59.1,3
2011-05-03,1592,127,54.66,3
2014-05-01,1958,109,71.28,3
2013-03-08,2474,109,52.38,3
2013-06-13,2991,113,33.45,5
2011-06-27,1889,131,50.46,2
2011-12-21,1841,110,40.38,2
2012-11-05,1607,110,86.256,4
2012-11-01,1824,102,120.06,6
2013-06-05,345,133,71.4,1
2014-12-25,1889,120,80.2314,6
2011-01-09,723,149,123.753,2
2012-09-12,1660,100,105.98,2
2012-12-27,2256,100,131.104,2
2013-02-08,1543,119,48.87,1
2013-11-28,1517,128,59.82,1
2014-11-06,1501,111,84.3,2
2013-12-26,536,180,54.711,1
2014-12-23,1423,115,86.04,3
2014-04-16,1414,115,130.48,4
2012-03-02,1731,113,97.92,4
2013-08-14,1488,102,154.953,3
2013-11-01,1687,102,157.59,3
2014-12-09,1447,172,86.115,1
2014-08-06,343,117,148.17,2
2013-11-19,1317,100,61.192,1
2013-05-20,1443,100,87.84,8
2011-01-20,906,156,48.0,1
2014-08-01,1051,106,33.18,2
2014-03-05,462,152,104.412,1
2013-06-16,1728,122,140.94,2
2014-10-23,1585,145,50.46,1
2012-10-24,1056,114,127.68,3
2013-04-16,1027,200,81.0,5
2012-08-22,2001,147,37.44,3
2013-06-26,1498,110,66.48,4
2012-09-28,1733,133,111.96,3
2012-12-30,1051,113,49.77,3
2014-11-20,2512,134,56.16,4
2011-06-06,1097,101,88.668,2
2011-12-27,1865,149,79.5804,4
2013-06-07,56,130,116.391,1
2011-11-08,677,180,90.414,1
2014-05-02,1912,127,81.48,7
2011-05-27,1129,114,88.08,2
2012-09-11,146,102,177.282,1
2014-08-20,1532,133,80.865,3
2013-09-27,1488,109,154.953,3
2011-11-13,1180,102,90.99,2
2013-08-29,2516,108,81.27,3
2011-08-19,423,108,176.19,1
2012-05-10,2892,108,36.72,3
2013-01-28,1148,130,113.949,2
2014-05-10,1951,117,63.24,2
2014-07-07,2599,100,122.136,3
2011-12-29,2184,100,88.8,6
2014-12-05,1054,100,182.22,3
2014-03-17,1604,106,50.73,1
2013-06-15,1517,162,59.82,1
2012-05-14,685,107,144.64,4
2011-05-03,2253,127,62.4,3
2011-11-03,2108,114,73.1,5
2014-10-31,2100,183,35.1,5
2011-06-08,1382,102,112.833,3
2013-09-13,2345,124,88.11,3
2014-10-03,1621,100,65.99,1
2014-08-27,1978,143,54.18,2
2011-05-18,853,162,47.64,1
2012-09-12,2147,141,39.36,2
2011-12-28,1955,141,175.68,4
2013-12-04,1472,143,46.17,1
2011-12-28,2497,107,39.56,2
2014-10-16,1188,107,70.096,2
2013-09-20,1279,150,97.92,3
2012-05-10,896,107,454.24,4
2014-11-07,2632,114,75.42,9
2011-06-07,1651,113,117.6,4
2013-09-02,1608,125,103.2,2
2013-02-12,1637,221,100.92,2
2014-02-17,2775,136,62.6142,11
2013-11-11,1311,149,201.3165,5
2013-04-09,2795,117,52.56,6
2011-08-22,2347,117,80.1,3
2011-10-07,2736,100,129.92,5
2012-06-28,630,100,119.56,2
2012-11-03,1247,114,39.4,2
2011-07-14,2127,107,103.08,3
2013-11-04,553,107,122.28,5
2013-11-01,2243,188,94.02,3
2012-10-06,1990,147,31.512,2
2013-02-15,1473,109,128.385,3
2012-08-12,2910,131,59.58,3
2014-08-19,2918,109,76.44,7
2014-06-14,1755,108,84.78,3
2011-07-28,1345,120,42.6786,1
2012-02-22,1210,134,85.23,3
2012-09-13,1667,101,54.54,2
2014-04-07,2659,117,82.2,5
2012-08-23,2768,108,65.55,5
2012-07-14,1493,117,47.7,2
2013-08-03,1684,101,61.344,6
2014-12-01,1663,100,173.8,5
2013-06-26,1342,100,85.246,2
2011-06-20,2847,106,66.6,6
2013-10-28,1578,183,81.744,4
2013-03-06,1388,113,45.09,1
2014-06-30,2918,113,43.68,4
2013-12-20,1719,149,65.6613,3
2014-02-14,1658,108,123.12,3
2011-04-14,2686,117,55.92,2
2012-09-26,2450,104,49.68,2
2011-05-30,2992,100,25.584,2
2014-11-19,1174,100,127.386,2
2011-10-19,1223,100,146.73,3
2012-11-27,379,122,241.32,2
2014-06-18,1365,128,49.74,1
2014-05-27,1239,153,55.14,1
2013-09-10,2496,118,82.656,14
2014-05-19,1644,114,121.12,4
2012-08-03,1992,109,65.7,6
2012-05-11,1083,125,341.46,2
2012-01-04,2389,120,28.779,5
2014-06-30,1463,120,81.672,2
2012-11-20,749,120,268.4538,2
2013-12-07,1873,108,119.1,5
2014-09-20,1571,101,93.042,2
2014-06-18,2560,101,96.39,7
2011-06-03,2247,108,99.0,6
2012-06-15,703,104,26.94,1
2011-09-21,2658,100,78.35,5
2013-11-07,2799,100,36.112,2
2011-10-05,2309,100,91.92,5
2014-09-11,2428,162,68.04,4
2014-06-25,1838,139,97.74,2
2013-06-11,1241,141,74.52,1
2014-04-11,906,156,48.0,1
2013-08-28,1463,115,164.0,5
2013-11-18,1482,114,78.44,2
2014-06-30,1739,107,129.04,4
2013-10-16,943,107,170.112,12
2014-11-05,1466,110,82.35,3
2014-09-01,1125,102,93.24,2
2013-07-22,1575,120,109.9485,3
2012-07-10,1666,130,78.507,3
2011-08-25,1644,173,143.7678,6
2014-09-16,1938,100,163.96,5
2012-06-08,2316,100,173.208,7
2011-06-29,2748,126,74.16,6
2012-10-09,2095,153,59.22,2
2013-08-19,11,238,131.283,1
2011-12-27,1740,107,70.74,3
2013-12-24,1374,102,40.92,1
2013-12-23,1880,109,132.03,3
2014-05-12,1713,102,92.64,4
2011-10-21,2217,159,117.18,6
2011-03-24,2881,155,30.84,2
2012-09-07,1669,101,99.63,1
2013-04-20,2993,100,73.2,5
2014-09-24,2994,100,73.176,6
2013-12-04,636,141,81.69,1
2014-02-17,1183,185,109.08,4
2011-09-05,2008,162,51.84,1
2012-12-11,1119,143,105.96,2
2014-07-21,1549,114,29.88,2
2011-12-23,1424,114,100.26,3
2012-12-21,1005,109,172.029,1
2014-02-17,1748,109,86.346,2
2012-07-30,925,102,146.61,3
2011-09-18,2552,113,71.1,5
2012-11-20,1217,172,99.765,3
2013-10-15,1852,109,94.44,4
2014-02-01,1755,110,84.78,3
2014-11-21,1788,100,77.6,5
2011-05-20,2995,100,38.52,9
2014-04-15,1768,100,242.352,3
2012-11-17,967,100,541.24,4
2013-11-23,2500,100,134.272,8
2014-07-24,2996,100,58.32,9
2013-04-01,2238,201,204.54,14
2012-09-10,779,180,36.882,1
