Product ID,Product Name,Sub Category,Category,Flag
1780,"SAFCO Chairmat, Adjustable",Chairs,Furniture,Unselected
1781,"Jiffy Interoffice Envelope, Set of 50",Envelopes,Office Supplies,Unselected
1782,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Storage,Office Supplies,Unselected
1783,GBC Twin Loop Wire Binding Elements,Binders,Office Supplies,Unselected
1784,"Apple Office Telephone, with Caller ID",Phones,Technology,Unselected
1785,"Sanford Canvas, Easy-Erase",Art,Office Supplies,Unselected
1786,AT&T CL2909,Phones,Technology,Unselected
1787,"Cuisinart Coffee Grinder, White",Appliances,Office Supplies,Unselected
1788,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furnishings,Furniture,Unselected
1789,"Elite Trimmer, Serrated",Supplies,Office Supplies,Unselected
1790,Tuf-Vin Binders,Binders,Office Supplies,Unselected
1791,"Deflect-O Photo Frame, Black",Furnishings,Furniture,Unselected
1792,"Kleencut Trimmer, High Speed",Supplies,Office Supplies,Unselected
1793,"StarTech Receipt Printer, Red",Machines,Technology,Unselected
1794,"Rubbermaid Stacking Tray, Durable",Furnishings,Furniture,Unselected
1795,"Elite Trimmer, Steel",Supplies,Office Supplies,Unselected
1796,"StarTech Calculator, Red",Machines,Technology,Unselected
1797,"Tenex Shelving, Single Width",Storage,Office Supplies,Unselected
1798,Novimex Fabric Task Chair,Chairs,Furniture,Unselected
1799,"Logitech Flash Drive, Bluetooth",Accessories,Technology,Unselected
1800,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,Furniture,Unselected
1801,"Memorex Flash Drive, Erganomic",Accessories,Technology,Unselected
1802,"Panasonic Calculator, Durable",Machines,Technology,Unselected
1803,"Hon Chairmat, Adjustable",Chairs,Furniture,Unselected
1804,"SanDisk Keyboard, USB",Accessories,Technology,Unselected
1805,"Hon Chairmat, Red",Chairs,Furniture,Unselected
1806,"Cardinal Binder Covers, Durable",Binders,Office Supplies,Unselected
1807,"Advantus Clock, Durable",Furnishings,Furniture,Unselected
1808,"Accos Paper Clips, Metal",Fasteners,Office Supplies,Unselected
1809,"Stockwell Clamps, 12 Pack",Fasteners,Office Supplies,Unselected
1810,Flat Face Poster Frame,Furnishings,Furniture,Unselected
1811,"Tennsco Lockers, Sand",Storage,Office Supplies,Unselected
1812,Fellowes 8 Outlet Superior Workstation Surge Protector,Appliances,Office Supplies,Unselected
1813,Recycled Steel Personal File for Standard File Folders,Storage,Office Supplies,Unselected
1814,"Hoover Blender, Silver",Appliances,Office Supplies,Unselected
1815,"Fiskars Box Cutter, Serrated",Supplies,Office Supplies,Unselected
1816,Harbour Creations 67200 Series Stacking Chairs,Chairs,Furniture,Unselected
1817,"Acme Scissors, Serrated",Supplies,Office Supplies,Unselected
1818,"Stiletto Trimmer, Easy Grip",Supplies,Office Supplies,Unselected
1819,"Green Bar Cards & Envelopes, Recycled",Paper,Office Supplies,Unselected
1820,"Howard Miller 12"" Round Wall Clock",Furnishings,Furniture,Unselected
1821,Safco Commercial Shelving,Storage,Office Supplies,Unselected
1822,Xerox 1888,Paper,Office Supplies,Unselected
1823,DAX Black Cherry Wood-Tone Poster Frame,Furnishings,Furniture,Unselected
1824,"Jiffy Peel and Seal, Set of 50",Envelopes,Office Supplies,Unselected
1825,"Cuisinart Toaster, Black",Appliances,Office Supplies,Unselected
1826,"Kraft Mailers, Security-Tint",Envelopes,Office Supplies,Unselected
1827,GBC VeloBinder Manual Binding System,Binders,Office Supplies,Unselected
1828,"Cuisinart Blender, Red",Appliances,Office Supplies,Unselected
1829,"Enermax Cards & Envelopes, Recycled",Paper,Office Supplies,Unselected
1830,"SanDisk Cards & Envelopes, Recycled",Paper,Office Supplies,Unselected
1831,"Stiletto Box Cutter, Easy Grip",Supplies,Office Supplies,Unselected
1832,Xerox 19,Paper,Office Supplies,Unselected
1833,"Fellowes Shelving, Industrial",Storage,Office Supplies,Unselected
1834,"Boston Markers, Water Color",Art,Office Supplies,Unselected
1835,Xerox 1883,Paper,Office Supplies,Unselected
1836,"Acme Scissors, High Speed",Supplies,Office Supplies,Unselected
1837,"Jiffy Interoffice Envelope, with clear poly window",Envelopes,Office Supplies,Unselected
1838,"Tenex Photo Frame, Durable",Furnishings,Furniture,Unselected
1839,"Enermax Cards & Envelopes, Premium",Paper,Office Supplies,Unselected
1840,Panasonic KX TS3282B Corded phone,Phones,Technology,Unselected
1841,"BIC Highlighters, Fluorescent",Art,Office Supplies,Unselected
1842,"Deflect-O Clock, Durable",Furnishings,Furniture,Unselected
1843,Xerox 1919,Paper,Office Supplies,Unselected
1844,"Chromcraft Training Table, Fully Assembled",Tables,Furniture,Unselected
1845,"Deflect-O Stacking Tray, Black",Furnishings,Furniture,Unselected
1846,Tops Green Bar Computer Printout Paper,Paper,Office Supplies,Unselected
1847,KeyTronicÊ6101 Series -ÊKeyboardÊ- Black,Accessories,Technology,Unselected
1848,"Hon Chairmat, Black",Chairs,Furniture,Unselected
1849,Satellite Sectional Post Binders,Binders,Office Supplies,Unselected
1850,Office Star - Ergonomically Designed Knee Chair,Chairs,Furniture,Unselected
1851,"Eaton Message Books, Multicolor",Paper,Office Supplies,Unselected
1852,"Stiletto Scissors, High Speed",Supplies,Office Supplies,Unselected
1853,"Kraft Manila Envelope, Security-Tint",Envelopes,Office Supplies,Unselected
1854,"Binney & Smith Highlighters, Water Color",Art,Office Supplies,Unselected
1855,"Smead Shipping Labels, Alphabetical",Labels,Office Supplies,Unselected
1856,"Eldon Photo Frame, Black",Furnishings,Furniture,Unselected
1857,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furnishings,Furniture,Unselected
1858,Xerox 194,Paper,Office Supplies,Unselected
1859,"Hamilton Beach Toaster, Silver",Appliances,Office Supplies,Unselected
1860,"Cardinal Binding Machine, Durable",Binders,Office Supplies,Unselected
1861,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Envelopes,Office Supplies,Unselected
1862,"Tenex Door Stop, Duo Pack",Furnishings,Furniture,Unselected
1863,"Advantus Push Pins, Assorted Sizes",Fasteners,Office Supplies,Unselected
1864,"Kleencut Box Cutter, High Speed",Supplies,Office Supplies,Unselected
1865,"Rogers Box, Blue",Storage,Office Supplies,Unselected
1866,Fellowes Superior 10 Outlet Split Surge Protector,Appliances,Office Supplies,Unselected
1867,"File Shuttle II and Handi-File, Black",Storage,Office Supplies,Unselected
1868,"Belkin 19"" Center-Weighted Shelf, Gray",Storage,Office Supplies,Unselected
1869,"Barricks Training Table, with Bottom Storage",Tables,Furniture,Unselected
1870,NeatDesk Desktop Scanner & Digital Filing System,Machines,Technology,Unselected
1871,"Accos Clamps, Bulk Pack",Fasteners,Office Supplies,Unselected
1872,"Cameo Peel and Seal, Set of 50",Envelopes,Office Supplies,Unselected
1873,"SanDisk Message Books, Premium",Paper,Office Supplies,Unselected
1874,Xerox 1942,Paper,Office Supplies,Unselected
1875,"Tenex Shelving, Blue",Storage,Office Supplies,Unselected
1876,Globe Weis Peel & Seel First Class Envelopes,Envelopes,Office Supplies,Unselected
1877,"StarTech Phone, Red",Machines,Technology,Unselected
1878,"Eldon Light Bulb, Durable",Furnishings,Furniture,Unselected
1879,"Eaton Cards & Envelopes, Multicolor",Paper,Office Supplies,Unselected
1880,"Deflect-O Door Stop, Duo Pack",Furnishings,Furniture,Unselected
1881,"Stiletto Box Cutter, High Speed",Supplies,Office Supplies,Unselected
1882,"Eldon Door Stop, Duo Pack",Furnishings,Furniture,Unselected
1883,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Appliances,Office Supplies,Unselected
1884,First Data FD10 PIN Pad,Accessories,Technology,Unselected
1885,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Phones,Technology,Unselected
1886,Xerox 1910,Paper,Office Supplies,Unselected
1887,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Accessories,Technology,Unselected
1888,"Ames Manila Envelope, Set of 50",Envelopes,Office Supplies,Unselected
1889,"Stiletto Scissors, Easy Grip",Supplies,Office Supplies,Unselected
1890,"Xerox Parchment Paper, Multicolor",Paper,Office Supplies,Unselected
1891,"Kraft Mailers, with clear poly window",Envelopes,Office Supplies,Unselected
1892,AT&T CL82213,Phones,Technology,Unselected
1893,"Elite Letter Opener, Easy Grip",Supplies,Office Supplies,Unselected
1894,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furnishings,Furniture,Unselected
1895,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Accessories,Technology,Unselected
1896,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Accessories,Technology,Unselected
1897,"Rogers Shelving, Industrial",Storage,Office Supplies,Unselected
1898,"Avery 3-Hole Punch, Recycled",Binders,Office Supplies,Unselected
1899,"Enermax Cards & Envelopes, 8.5 x 11",Paper,Office Supplies,Unselected
1900,"Stiletto Letter Opener, High Speed",Supplies,Office Supplies,Unselected
1901,Micropad Numeric Keypads,Accessories,Technology,Unselected
1902,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Machines,Technology,Unselected
1903,"Acme Scissors, Easy Grip",Supplies,Office Supplies,Unselected
1904,"Binney & Smith Highlighters, Easy-Erase",Art,Office Supplies,Unselected
1905,"Boston Highlighters, Easy-Erase",Art,Office Supplies,Unselected
1906,"Binney & Smith Sketch Pad, Water Color",Art,Office Supplies,Unselected
1907,"Tenex Clock, Black",Furnishings,Furniture,Unselected
1908,Pyle PRT45 Retro HomeÊTelephone,Phones,Technology,Unselected
1909,"Global Armless Task Chair, Royal Blue",Chairs,Furniture,Unselected
1910,"Eaton Parchment Paper, 8.5 x 11",Paper,Office Supplies,Unselected
1911,"Global Deluxe Stacking Chair, Gray",Chairs,Furniture,Unselected
1912,"Eldon Folders, Industrial",Storage,Office Supplies,Unselected
1913,"Elite Shears, Serrated",Supplies,Office Supplies,Unselected
1914,Bevis Round Conference Room Tables and Bases,Tables,Furniture,Unselected
1915,"Enermax Flash Drive, Programmable",Accessories,Technology,Unselected
1916,Panasonic KX TS208W Corded phone,Phones,Technology,Unselected
1917,Eldon Gobal File Keepers,Storage,Office Supplies,Unselected
1918,"Eaton Note Cards, Multicolor",Paper,Office Supplies,Unselected
1919,"Tenex Folders, Wire Frame",Storage,Office Supplies,Unselected
1920,"GlobeWeis Manila Envelope, Recycled",Envelopes,Office Supplies,Unselected
1921,"Jiffy Manila Envelope, Set of 50",Envelopes,Office Supplies,Unselected
1922,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furnishings,Furniture,Unselected
1923,"Cardinal 3-Hole Punch, Economy",Binders,Office Supplies,Unselected
1924,Advantus Motivational Note Cards,Paper,Office Supplies,Unselected
1925,"Fellowes Folders, Blue",Storage,Office Supplies,Unselected
1926,Belkin Premiere Surge Master II 8-outlet surge protector,Appliances,Office Supplies,Unselected
1927,"Sanford Markers, Easy-Erase",Art,Office Supplies,Unselected
1928,"Smead Color Coded Labels, Alphabetical",Labels,Office Supplies,Unselected
1929,"Advantus Photo Frame, Duo Pack",Furnishings,Furniture,Unselected
1930,"Kraft Business Envelopes, Set of 50",Envelopes,Office Supplies,Unselected
1931,"Acme Ruler, High Speed",Supplies,Office Supplies,Unselected
1932,"Binney & Smith Sketch Pad, Easy-Erase",Art,Office Supplies,Unselected
1933,Logitech Wireless Performance Mouse MX for PC and Mac,Accessories,Technology,Unselected
1934,Xerox 1964,Paper,Office Supplies,Unselected
1935,"Panasonic Calculator, Wireless",Machines,Technology,Unselected
1936,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Accessories,Technology,Unselected
1937,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Paper,Office Supplies,Unselected
1938,Xerox 1893,Paper,Office Supplies,Unselected
1939,Microsoft Sculpt Comfort Mouse,Accessories,Technology,Unselected
1940,Apple iPhone 5C,Phones,Technology,Unselected
1941,Global Deluxe Steno Chair,Chairs,Furniture,Unselected
1942,Konica Minolta magicolor 1690MF Multifunction Printer,Machines,Technology,Unselected
1943,"Cuisinart Toaster, Silver",Appliances,Office Supplies,Unselected
1944,Xerox 1891,Paper,Office Supplies,Unselected
1945,"Kleencut Ruler, Easy Grip",Supplies,Office Supplies,Unselected
1946,"Okidata Calculator, Wireless",Machines,Technology,Unselected
1947,"Tenex Folders, Industrial",Storage,Office Supplies,Unselected
1948,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,Office Supplies,Unselected
1949,"Wilson Jones Binder, Clear",Binders,Office Supplies,Unselected
1950,Xerox 197,Paper,Office Supplies,Unselected
1951,"Acco 3-Hole Punch, Durable",Binders,Office Supplies,Unselected
1952,"Fiskars Box Cutter, High Speed",Supplies,Office Supplies,Unselected
1953,"Memorex Mouse, USB",Accessories,Technology,Unselected
1954,Balt Split Level Computer Training Table,Tables,Furniture,Unselected
1955,"Ames Interoffice Envelope, Recycled",Envelopes,Office Supplies,Unselected
1956,"Hon Bag Chairs, Set of Two",Chairs,Furniture,Unselected
1957,"Eldon Clock, Duo Pack",Furnishings,Furniture,Unselected
1958,"Rubbermaid Stacking Tray, Erganomic",Furnishings,Furniture,Unselected
1959,"Stanley Highlighters, Fluorescent",Art,Office Supplies,Unselected
1960,"GlobeWeis Manila Envelope, Set of 50",Envelopes,Office Supplies,Unselected
1961,"Memorex Mouse, Programmable",Accessories,Technology,Unselected
1962,"KitchenAid Coffee Grinder, Silver",Appliances,Office Supplies,Unselected
1963,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Accessories,Technology,Unselected
1964,Xerox 1886,Paper,Office Supplies,Unselected
1965,"SAFCO Commercial Wire Shelving, 72h",Storage,Office Supplies,Unselected
1966,"Sanford Highlighters, Water Color",Art,Office Supplies,Unselected
1967,"Binney & Smith Highlighters, Fluorescent",Art,Office Supplies,Unselected
1968,Lock-Up Easel 'Spel-Binder',Binders,Office Supplies,Unselected
1969,"GlobeWeis Mailers, Security-Tint",Envelopes,Office Supplies,Unselected
1970,"SAFCO Mobile Desk Side File, Wire Frame",Storage,Office Supplies,Unselected
1971,OtterBox Defender Series Case - Samsung Galaxy S4,Phones,Technology,Unselected
1972,"Metal Folding Chairs, Beige, 4/Carton",Chairs,Furniture,Unselected
1973,Tennsco Industrial Shelving,Storage,Office Supplies,Unselected
1974,"Logitech Flash Drive, USB",Accessories,Technology,Unselected
1975,"Eaton Computer Printout Paper, Premium",Paper,Office Supplies,Unselected
1976,Catalog Binders with Expanding Posts,Binders,Office Supplies,Unselected
1977,"Rubbermaid Door Stop, Durable",Furnishings,Furniture,Unselected
1978,"Ames Manila Envelope, Security-Tint",Envelopes,Office Supplies,Unselected
1979,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Chairs,Furniture,Unselected
1980,"Cameo Interoffice Envelope, Recycled",Envelopes,Office Supplies,Unselected
1981,"Xerox Message Books, Premium",Paper,Office Supplies,Unselected
1982,"Belkin Mouse, Erganomic",Accessories,Technology,Unselected
1983,"Breville Toaster, Red",Appliances,Office Supplies,Unselected
1984,"Acme Shears, Steel",Supplies,Office Supplies,Unselected
1985,"Smead Folders, Wire Frame",Storage,Office Supplies,Unselected
1986,Belkin 5 Outlet SurgeMaster Power Centers,Appliances,Office Supplies,Unselected
1987,"Cameo Business Envelopes, Recycled",Envelopes,Office Supplies,Unselected
1988,"Cameo Peel and Seal, Recycled",Envelopes,Office Supplies,Unselected
1989,"Tenex Door Stop, Erganomic",Furnishings,Furniture,Unselected
1990,"Ames Mailers, with clear poly window",Envelopes,Office Supplies,Unselected
1991,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Bookcases,Furniture,Unselected
1992,"Stockwell Paper Clips, Assorted Sizes",Fasteners,Office Supplies,Unselected
1993,"GBC Velobind Prepunched Cover Sets, Regency Series",Binders,Office Supplies,Unselected
1994,Eureka The Boss Cordless Rechargeable Stick Vac,Appliances,Office Supplies,Unselected
1995,LogitechÊMX Performance Wireless Mouse,Accessories,Technology,Unselected
1996,GBC ProClick Punch Binding System,Binders,Office Supplies,Unselected
1997,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Chairs,Furniture,Unselected
1998,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Bookcases,Furniture,Unselected
1999,"Kraft Mailers, Recycled",Envelopes,Office Supplies,Unselected
2000,"Deflect-O Door Stop, Durable",Furnishings,Furniture,Unselected
2001,"Green Bar Note Cards, Premium",Paper,Office Supplies,Unselected
2002,"Stanley Markers, Water Color",Art,Office Supplies,Unselected
2003,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Bookcases,Furniture,Unselected
2004,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,Office Supplies,Unselected
2005,3M Polarizing Light Filter Sleeves,Furnishings,Furniture,Unselected
2006,"GlobeWeis Interoffice Envelope, with clear poly window",Envelopes,Office Supplies,Unselected
2007,"Jiffy Peel and Seal, with clear poly window",Envelopes,Office Supplies,Unselected
2008,"Tenex Photo Frame, Black",Furnishings,Furniture,Unselected
2009,"Boston Highlighters, Water Color",Art,Office Supplies,Unselected
2010,"SanDisk Cards & Envelopes, 8.5 x 11",Paper,Office Supplies,Unselected
2011,"Elite Shears, Steel",Supplies,Office Supplies,Unselected
2012,Cisco Small Business SPA 502G VoIP phone,Phones,Technology,Unselected
2013,"Enermax Note Cards, Premium",Paper,Office Supplies,Unselected
2014,"Elite Shears, High Speed",Supplies,Office Supplies,Unselected
2015,GBC VeloBinder Electric Binding Machine,Binders,Office Supplies,Unselected
2016,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Storage,Office Supplies,Unselected
2017,"Rubbermaid Clock, Durable",Furnishings,Furniture,Unselected
2018,Anker Astro 15000mAh USB Portable Charger,Phones,Technology,Unselected
2019,Socket Bluetooth Cordless Hand Scanner (CHS),Machines,Technology,Unselected
2020,"Harbour Creations Color Coded Labels, Alphabetical",Labels,Office Supplies,Unselected
2021,"Green Bar Note Cards, Multicolor",Paper,Office Supplies,Unselected
2022,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Accessories,Technology,Unselected
2023,Xerox 1882,Paper,Office Supplies,Unselected
2024,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Tables,Furniture,Unselected
2025,"Acco Binder Covers, Durable",Binders,Office Supplies,Unselected
2026,"Sanford Sketch Pad, Water Color",Art,Office Supplies,Unselected
2027,"BIC Pencil Sharpener, Fluorescent",Art,Office Supplies,Unselected
2028,Bush Mission Pointe Library,Bookcases,Furniture,Unselected
2029,Bionaire Personal Warm Mist Humidifier/Vaporizer,Appliances,Office Supplies,Unselected
2030,Cisco SPA112 2 Port Phone Adapter,Phones,Technology,Unselected
2031,"Binney & Smith Pens, Blue",Art,Office Supplies,Unselected
2032,"Deflect-O Door Stop, Black",Furnishings,Furniture,Unselected
2033,"Deflect-O Photo Frame, Erganomic",Furnishings,Furniture,Unselected
2034,Cisco SPA508G,Phones,Technology,Unselected
2035,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Appliances,Office Supplies,Unselected
2036,AT&T CL83451 4-Handset Telephone,Phones,Technology,Unselected
2037,Xerox 1912,Paper,Office Supplies,Unselected
2038,Xerox 1938,Paper,Office Supplies,Unselected
2039,"Avery 3-Hole Punch, Economy",Binders,Office Supplies,Unselected
2040,Round Specialty Laser Printer Labels,Labels,Office Supplies,Unselected
2041,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Storage,Office Supplies,Unselected
2042,"Advantus Door Stop, Durable",Furnishings,Furniture,Unselected
2043,Motorla HX550 Universal Bluetooth Headset,Phones,Technology,Unselected
2044,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Phones,Technology,Unselected
2045,"Boston Pencil Sharpener, Fluorescent",Art,Office Supplies,Unselected
2046,"Breville Toaster, White",Appliances,Office Supplies,Unselected
2047,"Eaton Message Books, Premium",Paper,Office Supplies,Unselected
2048,GBC Prestige Therm-A-Bind Covers,Binders,Office Supplies,Unselected
2049,"SanDisk Computer Printout Paper, Recycled",Paper,Office Supplies,Unselected
2050,netTALK DUO VoIP Telephone Service,Phones,Technology,Unselected
2051,"Deflect-O Photo Frame, Duo Pack",Furnishings,Furniture,Unselected
2052,"Tenex Door Stop, Black",Furnishings,Furniture,Unselected
2053,"Tenex Door Stop, Durable",Furnishings,Furniture,Unselected
2054,Model L Table or Wall-Mount Pencil Sharpener,Art,Office Supplies,Unselected
2055,Belkin QODE FastFit Bluetooth Keyboard,Accessories,Technology,Unselected
2056,"Jiffy Business Envelopes, Recycled",Envelopes,Office Supplies,Unselected
2057,Hewlett-Packard Deskjet D4360 Printer,Machines,Technology,Unselected
2058,"Rogers Box, Single Width",Storage,Office Supplies,Unselected
2059,"Breville Toaster, Black",Appliances,Office Supplies,Unselected
2060,"Avery Legal Exhibit Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
2061,"OIC Rubber Bands, Assorted Sizes",Fasteners,Office Supplies,Unselected
2062,"Elite Box Cutter, High Speed",Supplies,Office Supplies,Unselected
2063,"Stockwell Rubber Bands, Metal",Fasteners,Office Supplies,Unselected
2064,"Ibico 3-Hole Punch, Clear",Binders,Office Supplies,Unselected
2065,"SanDisk Message Books, 8.5 x 11",Paper,Office Supplies,Unselected
2066,"Eldon Stacking Tray, Black",Furnishings,Furniture,Unselected
2067,"Rogers Folders, Blue",Storage,Office Supplies,Unselected
2068,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furnishings,Furniture,Unselected
2069,Xerox 1979,Paper,Office Supplies,Unselected
2070,"Kleencut Scissors, Easy Grip",Supplies,Office Supplies,Unselected
2071,"Stiletto Ruler, Easy Grip",Supplies,Office Supplies,Unselected
2072,"Advantus Paper Clips, Assorted Sizes",Fasteners,Office Supplies,Unselected
2073,"Cuisinart Coffee Grinder, Black",Appliances,Office Supplies,Unselected
2074,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Machines,Technology,Unselected
2075,"Binney & Smith Highlighters, Blue",Art,Office Supplies,Unselected
2076,"Avery Binder, Clear",Binders,Office Supplies,Unselected
2077,"SanDisk Computer Printout Paper, Premium",Paper,Office Supplies,Unselected
2078,"Eldon Base for stackable storage shelf, platinum",Storage,Office Supplies,Unselected
2079,"Advantus Staples, 12 Pack",Fasteners,Office Supplies,Unselected
2080,Eldon Econocleat Chair Mats for Low Pile Carpets,Furnishings,Furniture,Unselected
2081,"Rubbermaid Clock, Black",Furnishings,Furniture,Unselected
2082,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Paper,Office Supplies,Unselected
2083,AT&T 17929 Lendline Telephone,Phones,Technology,Unselected
2084,"Boston Markers, Fluorescent",Art,Office Supplies,Unselected
2085,"Logitech Flash Drive, Programmable",Accessories,Technology,Unselected
2086,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Machines,Technology,Unselected
2087,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Machines,Technology,Unselected
2088,"Fiskars Shears, Serrated",Supplies,Office Supplies,Unselected
2089,Pizazz Global Quick File,Storage,Office Supplies,Unselected
2090,"Kleencut Scissors, High Speed",Supplies,Office Supplies,Unselected
2091,Xerox 1909,Paper,Office Supplies,Unselected
2092,"Logitech Numeric Keypad, Bluetooth",Accessories,Technology,Unselected
2093,"Eldon Light Bulb, Duo Pack",Furnishings,Furniture,Unselected
2094,"Rogers Folders, Industrial",Storage,Office Supplies,Unselected
2095,"Acme Letter Opener, Steel",Supplies,Office Supplies,Unselected
2096,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Chairs,Furniture,Unselected
2097,"Acme Shears, Serrated",Supplies,Office Supplies,Unselected
2098,"Hon Color Coded Labels, Alphabetical",Labels,Office Supplies,Unselected
2099,"Deflect-O Stacking Tray, Erganomic",Furnishings,Furniture,Unselected
2100,"Tenex Light Bulb, Erganomic",Furnishings,Furniture,Unselected
2101,Xerox 1940,Paper,Office Supplies,Unselected
2102,"Fiskars Box Cutter, Steel",Supplies,Office Supplies,Unselected
2103,Ricoh - Ink Collector Unit for GX3000 Series Printers,Machines,Technology,Unselected
2104,"Jiffy Peel and Seal, Recycled",Envelopes,Office Supplies,Unselected
2105,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Appliances,Office Supplies,Unselected
2106,"OIC Paper Clips, 12 Pack",Fasteners,Office Supplies,Unselected
2107,"Sanford Markers, Blue",Art,Office Supplies,Unselected
2108,"Elite Scissors, Steel",Supplies,Office Supplies,Unselected
2109,"Ames Mailers, Security-Tint",Envelopes,Office Supplies,Unselected
2110,Balt Solid Wood Rectangular Table,Tables,Furniture,Unselected
2111,Microsoft Natural Ergonomic Keyboard 4000,Accessories,Technology,Unselected
2112,"Hamilton Beach Coffee Grinder, White",Appliances,Office Supplies,Unselected
2113,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Envelopes,Office Supplies,Unselected
2114,"Tenex Stacking Tray, Black",Furnishings,Furniture,Unselected
2115,"Eldon Folders, Blue",Storage,Office Supplies,Unselected
2116,"Accos Staples, Metal",Fasteners,Office Supplies,Unselected
2117,Xerox 1951,Paper,Office Supplies,Unselected
2118,"Stockwell Clamps, Bulk Pack",Fasteners,Office Supplies,Unselected
2119,"Logitech Mouse, Bluetooth",Accessories,Technology,Unselected
2120,Eldon Fold 'N Roll Cart System,Storage,Office Supplies,Unselected
2121,Boston 1799 Powerhouse Electric Pencil Sharpener,Art,Office Supplies,Unselected
2122,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Binders,Office Supplies,Unselected
2123,"Deflect-O Clock, Erganomic",Furnishings,Furniture,Unselected
2124,"Elite Ruler, High Speed",Supplies,Office Supplies,Unselected
2125,"Avery Color Coded Labels, Alphabetical",Labels,Office Supplies,Unselected
2126,"Xerox Note Cards, 8.5 x 11",Paper,Office Supplies,Unselected
2127,"Acme Shears, Easy Grip",Supplies,Office Supplies,Unselected
2128,"Fellowes Folders, Single Width",Storage,Office Supplies,Unselected
2129,"Jiffy Peel and Seal, Security-Tint",Envelopes,Office Supplies,Unselected
2130,"Avery Removable Labels, Adjustable",Labels,Office Supplies,Unselected
2131,"Enermax Message Books, Premium",Paper,Office Supplies,Unselected
2132,"Advantus Light Bulb, Durable",Furnishings,Furniture,Unselected
2133,"Boston Markers, Easy-Erase",Art,Office Supplies,Unselected
2134,"Acme Letter Opener, Serrated",Supplies,Office Supplies,Unselected
2135,"Eldon Stacking Tray, Durable",Furnishings,Furniture,Unselected
2136,"BIC Highlighters, Easy-Erase",Art,Office Supplies,Unselected
2137,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,Office Supplies,Unselected
2138,"Global Stack Chair with Arms, Black",Chairs,Furniture,Unselected
2139,Maxell 4.7GB DVD-R,Accessories,Technology,Unselected
2140,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Phones,Technology,Unselected
2141,Vinyl Sectional Post Binders,Binders,Office Supplies,Unselected
2142,Xerox 1988,Paper,Office Supplies,Unselected
2143,"Enermax Note Cards, Multicolor",Paper,Office Supplies,Unselected
2144,Plantronics MX500i Earset,Phones,Technology,Unselected
2145,"Ames Business Envelopes, Set of 50",Envelopes,Office Supplies,Unselected
2146,"Tenex Light Bulb, Duo Pack",Furnishings,Furniture,Unselected
2147,"Fellowes Box, Blue",Storage,Office Supplies,Unselected
2148,"Okidata Calculator, Red",Machines,Technology,Unselected
2149,"Enermax Cards & Envelopes, Multicolor",Paper,Office Supplies,Unselected
2150,"Green Bar Parchment Paper, Multicolor",Paper,Office Supplies,Unselected
